Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2000,Excellent,10,Middle atlantic,$1000 to 2999,White,Male,High school,47,Married,Working fulltime,623
2000,Good,10,Middle atlantic,$15000 - 19999,White,Male,High school,23,Never married,Working parttime,624
2000,Fair,10,Middle atlantic,$25000 or more,White,Male,High school,47,Married,Working fulltime,625
2000,Excellent,10,Middle atlantic,$20000 - 24999,Black,Female,Bachelor,37,Never married,Working fulltime,626
2000,Excellent,5,Middle atlantic,$25000 or more,Other,Male,High school,35,Married,Working fulltime,628
2000,Good,10,Middle atlantic,$20000 - 24999,Other,Female,High school,48,Divorced,Working fulltime,629
2000,Good,10,Middle atlantic,$8000 to 9999,White,Female,Lt high school,72,Widowed,Working parttime,630
2000,Excellent,5,Middle atlantic,$25000 or more,White,Male,Graduate,40,Never married,Working fulltime,632
2000,Good,0,Middle atlantic,$20000 - 24999,Black,Female,High school,36,Married,Working fulltime,633
2000,Good,10,Middle atlantic,$25000 or more,White,Female,Graduate,65,Never married,Working fulltime,634
2000,Fair,10,Middle atlantic,$25000 or more,White,Female,High school,56,Separated,Working fulltime,635
2000,Good,5,Middle atlantic,$15000 - 19999,White,Female,High school,23,Never married,Working fulltime,637
2000,Fair,10,Middle atlantic,$7000 to 7999,White,Female,Bachelor,40,Married,Working fulltime,640
2000,Excellent,5,Middle atlantic,$20000 - 24999,White,Female,High school,26,Never married,Working parttime,644
2000,Good,10,Middle atlantic,$20000 - 24999,White,Female,High school,25,Never married,Working fulltime,645
2000,Good,0,Middle atlantic,$25000 or more,White,Male,High school,40,Divorced,Working fulltime,647
2000,Fair,10,Middle atlantic,$15000 - 19999,Black,Male,Lt high school,46,Married,Working fulltime,653
2000,Excellent,10,Middle atlantic,$25000 or more,Other,Male,Graduate,61,Never married,Working fulltime,656
2000,Poor,10,Middle atlantic,$15000 - 19999,White,Female,High school,46,Separated,Working fulltime,657
2000,Excellent,5,Middle atlantic,$25000 or more,White,Male,Bachelor,53,Divorced,Working fulltime,658
2000,Excellent,5,Middle atlantic,$1000 to 2999,White,Female,Junior college,51,Divorced,Working parttime,660
2000,Excellent,0,Middle atlantic,$25000 or more,White,Male,Bachelor,50,Divorced,Working fulltime,663
2000,Excellent,10,Middle atlantic,$20000 - 24999,White,Female,Graduate,46,Married,Working parttime,664
2000,Excellent,10,Middle atlantic,$25000 or more,White,Female,High school,42,Separated,Working fulltime,665
2000,Excellent,5,Middle atlantic,$4000 to 4999,White,Female,High school,45,Married,Working parttime,668
2000,Excellent,5,Middle atlantic,$25000 or more,White,Female,Graduate,45,Married,Working fulltime,670
2000,Excellent,5,Middle atlantic,$25000 or more,White,Female,High school,32,Married,Working parttime,671
2000,Good,10,Middle atlantic,$15000 - 19999,White,Female,Bachelor,40,Married,Working parttime,673
2000,Good,10,Middle atlantic,$1000 to 2999,White,Female,Lt high school,18,Never married,Working parttime,674
2000,Good,5,W. sou. central,$25000 or more,White,Male,High school,37,Married,Working fulltime,680
2000,Fair,10,W. sou. central,$15000 - 19999,White,Male,High school,28,Never married,Working fulltime,682
2000,Excellent,5,W. sou. central,$25000 or more,White,Female,Bachelor,31,Married,Working fulltime,684
2000,Excellent,5,W. sou. central,$10000 - 14999,White,Female,Bachelor,33,Married,Keeping house,685
2000,Good,5,W. sou. central,$25000 or more,White,Male,High school,56,Married,Working fulltime,686
2000,Good,10,W. sou. central,$25000 or more,White,Female,Bachelor,30,Married,Working fulltime,687
2000,Good,10,W. sou. central,$20000 - 24999,White,Female,High school,57,Divorced,Working parttime,689
2000,Good,10,W. sou. central,$20000 - 24999,White,Female,Junior college,44,Separated,Working fulltime,690
2000,Excellent,10,W. sou. central,$25000 or more,White,Male,High school,38,Divorced,Working fulltime,691
2000,Good,10,W. sou. central,$10000 - 14999,White,Female,High school,60,Married,Working fulltime,692
2000,Fair,10,W. sou. central,$1000 to 2999,White,Female,Junior college,21,Married,Working fulltime,693
2000,Fair,10,W. sou. central,$25000 or more,White,Female,Bachelor,35,Married,Temp not working,694
2000,Fair,10,W. sou. central,$25000 or more,White,Male,High school,49,Married,Working fulltime,695
2000,Good,5,W. sou. central,$25000 or more,White,Female,Graduate,37,Married,Working fulltime,696
2000,Good,5,W. sou. central,$10000 - 14999,White,Male,High school,61,Married,Working fulltime,697
2000,Fair,0,W. sou. central,$3000 to 3999,White,Female,Lt high school,62,Divorced,Working fulltime,701
2000,Good,10,W. nor. central,$25000 or more,White,Male,High school,47,Divorced,Working fulltime,703
2000,Good,10,W. nor. central,$6000 to 6999,White,Male,High school,22,Never married,Working parttime,705
2000,Fair,0,W. nor. central,$8000 to 9999,White,Male,High school,32,Never married,"Unempl, laid off",706
2000,Good,10,W. nor. central,$20000 - 24999,White,Male,Junior college,26,Never married,Working fulltime,707
2000,Good,10,W. nor. central,$20000 - 24999,White,Male,Junior college,57,Married,Working fulltime,709
2000,Excellent,10,W. nor. central,$15000 - 19999,White,Female,High school,33,Married,Working fulltime,710
2000,Good,10,W. nor. central,$6000 to 6999,Other,Female,High school,20,Never married,School,711
2000,Good,10,W. nor. central,$20000 - 24999,White,Male,High school,56,Divorced,Working fulltime,714
2000,Excellent,10,W. nor. central,$15000 - 19999,White,Female,High school,44,Married,Working fulltime,715
2000,Excellent,10,W. nor. central,$15000 - 19999,White,Male,High school,27,Never married,Working parttime,719
2000,Excellent,5,Mountain,$20000 - 24999,Other,Female,High school,26,Never married,Working fulltime,720
2000,Excellent,5,Mountain,$25000 or more,White,Female,Junior college,31,Married,Working fulltime,722
2000,Good,10,Mountain,$25000 or more,White,Male,Bachelor,37,Married,Working fulltime,723
2000,Fair,5,Mountain,$15000 - 19999,Other,Female,High school,52,Married,Working fulltime,724
2000,Good,10,Mountain,$25000 or more,White,Female,High school,45,Divorced,Working fulltime,725
2000,Fair,10,Mountain,$25000 or more,White,Male,Lt high school,63,Married,Working fulltime,727
2000,Good,5,Mountain,$25000 or more,Other,Male,Junior college,36,Married,Working fulltime,731
2000,Good,5,Mountain,$1000 to 2999,White,Male,Bachelor,73,Married,Retired,734
2000,Excellent,0,Mountain,$5000 to 5999,White,Male,Lt high school,81,Widowed,Working parttime,736
2000,Good,5,E. nor. central,$25000 or more,White,Male,High school,52,Separated,Working fulltime,739
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,Bachelor,49,Married,Working fulltime,741
2000,Fair,5,E. nor. central,$25000 or more,White,Male,High school,54,Married,Working fulltime,743
2000,Excellent,10,E. nor. central,$7000 to 7999,White,Male,Bachelor,65,Married,Working parttime,745
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,53,Married,Temp not working,746
2000,Good,10,E. nor. central,$25000 or more,Black,Male,Bachelor,36,Married,Working fulltime,747
2000,Fair,5,E. nor. central,$8000 to 9999,White,Female,Lt high school,48,Married,Working parttime,748
2000,Poor,5,E. nor. central,$25000 or more,White,Female,High school,36,Married,Keeping house,749
2000,Good,10,E. nor. central,$25000 or more,White,Female,High school,43,Married,Working fulltime,750
2000,Good,10,E. nor. central,$10000 - 14999,White,Female,High school,32,Married,Working fulltime,753
2000,Good,10,E. nor. central,$25000 or more,White,Female,Bachelor,51,Married,Working fulltime,754
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,Lt high school,58,Married,Working parttime,761
2000,Excellent,5,Pacific,$25000 or more,White,Male,High school,52,Married,Working fulltime,762
2000,Good,10,Pacific,$25000 or more,White,Male,High school,22,Never married,Working fulltime,764
2000,Excellent,5,Pacific,$25000 or more,White,Male,High school,45,Married,Working fulltime,766
2000,Fair,10,Pacific,$25000 or more,White,Female,Junior college,46,Widowed,Working parttime,767
2000,Excellent,5,Pacific,$10000 - 14999,White,Female,High school,36,Married,Working fulltime,768
2000,Fair,0,Pacific,$25000 or more,White,Male,Junior college,32,Married,School,769
2000,Excellent,10,Pacific,$15000 - 19999,White,Female,Bachelor,26,Never married,Working parttime,770
2000,Good,10,Pacific,$25000 or more,White,Male,High school,24,Never married,Working fulltime,771
2000,Good,0,Pacific,$10000 - 14999,White,Male,Lt high school,44,Divorced,Working fulltime,773
2000,Fair,10,Pacific,$3000 to 3999,White,Male,High school,44,Divorced,Working fulltime,774
2000,Good,10,Pacific,$25000 or more,White,Male,Junior college,35,Never married,Working fulltime,775
2000,Good,10,Pacific,$10000 - 14999,White,Female,Bachelor,47,Divorced,"Unempl, laid off",776
2000,Fair,10,Pacific,$25000 or more,White,Male,High school,21,Never married,School,777
2000,Fair,5,Pacific,$7000 to 7999,White,Female,High school,54,Divorced,Working fulltime,781
2000,Good,5,Pacific,$10000 - 14999,White,Female,High school,45,Married,Working fulltime,782
2000,Excellent,10,Pacific,$15000 - 19999,White,Male,High school,38,Married,Working fulltime,785
2000,Excellent,10,Pacific,Lt $1000,White,Female,High school,32,Married,Working parttime,787
2000,Good,10,Pacific,$15000 - 19999,White,Male,High school,34,Divorced,Working fulltime,788
2000,Good,10,New england,$6000 to 6999,White,Female,High school,48,Divorced,Working fulltime,793
2000,Good,10,New england,$25000 or more,White,Male,High school,34,Married,Working fulltime,794
2000,Fair,5,New england,$15000 - 19999,White,Female,Lt high school,61,Married,Working fulltime,795
2000,Good,10,New england,$25000 or more,White,Male,Bachelor,47,Never married,Working fulltime,796
2000,Excellent,5,New england,$15000 - 19999,White,Female,Bachelor,44,Married,Working fulltime,797
2000,Excellent,10,New england,$10000 - 14999,Black,Male,Junior college,44,Separated,Working fulltime,798
2000,Good,10,New england,$15000 - 19999,White,Female,High school,36,Married,Keeping house,806
2000,Good,10,New england,$25000 or more,White,Female,High school,46,Never married,Working fulltime,807
2000,Good,5,South atlantic,$25000 or more,White,Male,Bachelor,36,Married,Working fulltime,812
2000,Good,10,South atlantic,$10000 - 14999,White,Female,High school,38,Married,Working fulltime,813
2000,Good,10,South atlantic,$10000 - 14999,White,Female,High school,68,Widowed,Keeping house,814
2000,Good,10,South atlantic,$10000 - 14999,White,Male,Lt high school,46,Married,Other,815
2000,Good,5,South atlantic,$25000 or more,White,Male,Bachelor,26,Never married,Working fulltime,817
2000,Good,0,South atlantic,$8000 to 9999,White,Female,High school,76,Widowed,Working parttime,818
2000,Good,5,South atlantic,$15000 - 19999,White,Female,High school,28,Never married,Working fulltime,820
2000,Fair,5,South atlantic,$25000 or more,White,Male,Lt high school,67,Married,Working parttime,823
2000,Excellent,5,South atlantic,$25000 or more,White,Male,High school,53,Divorced,Working fulltime,824
2000,Fair,0,South atlantic,$5000 to 5999,Black,Male,Lt high school,37,Separated,"Unempl, laid off",825
2000,Good,10,South atlantic,$20000 - 24999,White,Female,High school,28,Married,Working fulltime,826
2000,Good,5,South atlantic,$10000 - 14999,Black,Female,High school,30,Married,Working fulltime,827
2000,Good,5,South atlantic,$20000 - 24999,White,Male,High school,75,Married,Working fulltime,830
2000,Good,5,South atlantic,$4000 to 4999,White,Female,Lt high school,18,Never married,Working parttime,831
2000,Good,0,South atlantic,$20000 - 24999,White,Female,High school,40,Never married,Working fulltime,834
2000,Excellent,10,South atlantic,$6000 to 6999,White,Female,Junior college,62,Married,Working parttime,837
2000,Excellent,5,South atlantic,$25000 or more,White,Male,Graduate,44,Married,Working fulltime,839
2000,Excellent,5,South atlantic,$15000 - 19999,Other,Male,High school,32,Married,Working fulltime,841
2000,Excellent,5,South atlantic,$10000 - 14999,White,Male,Bachelor,23,Never married,Working parttime,842
2000,Fair,0,South atlantic,$20000 - 24999,White,Female,High school,37,Separated,Working fulltime,843
2000,Excellent,5,South atlantic,$25000 or more,White,Male,Graduate,49,Married,Working fulltime,851
2000,Excellent,10,South atlantic,$25000 or more,Black,Female,Bachelor,46,Separated,Working fulltime,854
2000,Fair,10,E. nor. central,$10000 - 14999,White,Male,High school,41,Married,Keeping house,856
2000,Excellent,5,E. nor. central,$15000 - 19999,White,Female,High school,39,Separated,Working parttime,857
2000,Fair,10,E. nor. central,$10000 - 14999,White,Male,Lt high school,46,Divorced,Working parttime,861
2000,Excellent,10,E. nor. central,$20000 - 24999,Black,Female,High school,31,Never married,Working fulltime,865
2000,Excellent,0,E. nor. central,$25000 or more,White,Male,High school,37,Married,Working fulltime,867
2000,Good,10,E. nor. central,$10000 - 14999,White,Male,Lt high school,52,Never married,Working fulltime,868
2000,Fair,10,E. nor. central,$25000 or more,White,Female,High school,61,Divorced,Working fulltime,870
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,Graduate,59,Married,Working fulltime,871
2000,Good,5,E. nor. central,$15000 - 19999,White,Male,High school,28,Married,Working fulltime,872
2000,Excellent,10,E. nor. central,$3000 to 3999,White,Female,Bachelor,31,Never married,Working parttime,873
2000,Fair,10,E. nor. central,$4000 to 4999,White,Female,Bachelor,31,Divorced,Working parttime,874
2000,Good,10,E. nor. central,$3000 to 3999,White,Female,High school,21,Never married,Working fulltime,875
2000,Good,5,E. nor. central,$15000 - 19999,White,Female,High school,31,Never married,Working fulltime,884
2000,Good,10,E. nor. central,$3000 to 3999,White,Female,Lt high school,70,Divorced,Working parttime,886
2000,Excellent,5,W. sou. central,$10000 - 14999,White,Female,Junior college,31,Married,Keeping house,888
2000,Excellent,10,W. sou. central,$25000 or more,White,Male,Graduate,45,Married,Working fulltime,892
2000,Good,5,W. sou. central,Lt $1000,White,Female,Bachelor,39,Married,Working parttime,893
2000,Excellent,10,W. sou. central,$25000 or more,White,Male,Graduate,52,Married,Working fulltime,895
2000,Good,10,W. sou. central,$25000 or more,White,Female,Bachelor,60,Married,Working fulltime,896
2000,Good,5,W. sou. central,$25000 or more,Black,Female,Bachelor,30,Married,Working fulltime,897
2000,Good,5,W. sou. central,$15000 - 19999,White,Male,Junior college,48,Married,Working fulltime,899
2000,Fair,0,W. sou. central,$1000 to 2999,White,Male,High school,21,Never married,Working parttime,903
2000,Fair,0,W. sou. central,$1000 to 2999,White,Female,Lt high school,37,Married,Working parttime,909
2000,Good,0,South atlantic,$8000 to 9999,White,Male,High school,20,Never married,Working fulltime,913
2000,Fair,10,South atlantic,$8000 to 9999,White,Female,High school,71,Divorced,Working parttime,914
2000,Good,5,South atlantic,$15000 - 19999,White,Male,Lt high school,19,Married,Working fulltime,916
2000,Fair,10,South atlantic,$10000 - 14999,White,Female,Lt high school,29,Never married,Keeping house,917
2000,Poor,10,South atlantic,$25000 or more,White,Female,Junior college,44,Divorced,Temp not working,918
2000,Excellent,0,South atlantic,$25000 or more,Black,Male,High school,26,Never married,Working fulltime,919
2000,Good,5,South atlantic,$25000 or more,White,Male,Junior college,41,Never married,Working fulltime,920
2000,Fair,5,South atlantic,$25000 or more,White,Male,High school,55,Married,Working fulltime,923
2000,Good,10,South atlantic,$25000 or more,White,Male,Bachelor,38,Married,Working fulltime,924
2000,Fair,10,South atlantic,$25000 or more,White,Female,High school,24,Separated,"Unempl, laid off",926
